Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol
1016,2022[Zn][pts]3[FSR]6,1.1718,5.60544,6.66919,3624.37,0.6214,0.530293,2857.564
1017,2022[Zn][sql]2[FSR]6,1.31432,2.82052,4.91763,4910.52,0.42672,0.324671,1265.882
1018,2022[Zn][sql]2[FSR]7,1.20811,3.41765,4.79095,5237.84,0.46638,0.386042,943.644
1019,2023[Al][nan]3[FSR]1,1.10771,3.9904,5.5774,3795.23,0.57544,0.519487,1368.672
1020,2023[Cd][dia]3[FSR]2,1.4381,2.73752,4.17074,4745,0.40312,0.280314,2772.072
1021,2023[Cd][dmp]3[FSR]1,1.15375,2.17298,5.41278,4771.31,0.51388,0.445401,2555.864
1022,2023[Cd][eta]3[FSR]1,1.11962,6.31081,7.87632,3821.43,0.64738,0.578214,4422.732
1023,2023[Cd][fes]2[FSR]1,1.07991,6.36846,7.60521,5009.61,0.53444,0.494893,3496.6
1024,2023[Cd][fsc]3[FSR]1,1.25117,2.79847,4.33662,4791.24,0.47782,0.381897,1422.066
1025,2023[Cd][kgd]2[FSR]1,1.70878,3.4566,3.86973,4216.98,0.35578,0.208207,550.766
1026,2023[Cd][nan]2[FSR]1,1.27081,2.87184,5.00815,4320.15,0.50142,0.394566,2043.248
1027,2023[Cd][nan]3[FSR]1,1.24351,2.6058,5.28539,4216.58,0.51892,0.417304,1987.14
1028,2023[Cd][nan]3[FSR]2,1.13995,5.11973,7.31847,4152.31,0.57748,0.506582,2636.282
1029,2023[Cd][rtl]3[FSR]1,1.3165,3.47458,4.63001,4353.79,0.50112,0.380645,1101.532
1030,2023[Co][ato]3[FSR]1,0.803142,10.40384,11.38605,4355.83,0.66868,0.83258,2395.368
1031,2023[Co][ato]3[FSR]2,0.782894,10.83327,11.73744,4293.35,0.67598,0.863438,2287.278
1032,2023[Co][hcb]2[FSR]1,1.05949,5.78896,7.03139,3919.49,0.57536,0.543053,3225.688
1033,2023[Co][hcb]2[FSR]2,1.05931,5.81878,7.06684,3918.59,0.57458,0.542409,806.422
1034,2023[Co][nan]2[FSR]1,1.43846,3.21043,4.70502,4660.84,0.3822,0.265701,1817.23
1035,2023[Co][nan]3[FSR]1,1.17786,4.93859,7.00779,4181.66,0.52162,0.442852,1883.022
1036,2023[Co][nan]3[FSR]2,1.11602,4.19206,5.72074,4577.13,0.51386,0.460441,2495.822
1037,2023[Co][sql]2[FSR]1,1.13055,4.38783,6.40503,4118.57,0.56024,0.495545,1300.72
1038,2023[Co][sql]2[FSR]2,1.23417,2.57739,4.15647,4630.53,0.46924,0.380208,766.532
1039,2023[CrMn][qtz]3[FSR]1,1.30832,4.72231,5.82674,3511.05,0.56382,0.430948,4122.228
1040,2023[CuSc][flu]3[FSR]1,0.949918,5.59778,9.78974,3768.6,0.68392,0.719978,4129.326
1041,2023[CuSi][nan]3[FSR]1,1.10716,5.01506,5.78138,4639.47,0.55474,0.501048,2744.128
1042,2023[CuTi][nan]3[FSR]1,1.12043,4.88875,5.78782,4597.84,0.5541,0.494542,2744.128
1043,2023[Cu][ctn]3[FSR]1,0.505831,7.56799,9.35477,5112.35,0.7826,1.54716,3745.692
1044,2023[Cu][nan]3[FSR]3,1.30013,5.73813,7.28525,4067.28,0.51046,0.392622,4379.816
1045,2023[Cu][nan]3[FSR]4,0.990781,4.58493,6.85707,4567.75,0.601,0.606592,3102.66
1046,2023[Cu][sql]2[FSR]1,0.599993,5.46009,8.07436,5313.78,0.72266,1.20445,1888.04
1047,2023[Er][nan]3[FSR]1,1.42989,3.36448,5.01548,4199.72,0.46212,0.323186,1851.792
1048,2023[Eu][bey]2[FSR]1,1.22293,3.52866,5.60728,4515.6,0.5054,0.413269,2886.024
1049,2023[Eu][bey]3[FSR]1,1.21376,3.54456,5.61763,4534.87,0.50722,0.41789,2278.168
1050,2023[Eu][mog]3[FSR]1,1.49898,2.63463,5.13688,4091.56,0.42058,0.280578,1306.876
1051,2023[Eu][nan]2[FSR]1,1.26715,4.49012,5.95997,4181.07,0.5068,0.399953,1487.024
1052,2023[Eu][nan]2[FSR]2,1.3302,4.52351,5.96311,4433.47,0.45488,0.341963,7137.384
1053,2023[Eu][nan]3[FSR]1,1.08349,9.69676,11.10449,4239.23,0.56386,0.520409,7853.392
1054,2023[Eu][nan]3[FSR]2,0.806479,25.74871,27.15501,4205.53,0.67696,0.839402,9174.93
1055,2023[Fe][nan]3[FSR]1,1.2805,3.99379,5.63012,3381.37,0.58688,0.458322,4869.4
1056,2023[Gd][bey]2[FSR]1,1.23205,3.54257,5.58424,4465.96,0.50628,0.410924,2278.168
1057,2023[Gd][nan]3[FSR]1,1.38903,3.36495,5.02285,4334.21,0.46524,0.334938,1851.792
1058,2023[Hf][hcp]3[FSR]1,0.837949,8.99991,15.48228,2813.46,0.75862,0.90533,9772.188
1059,2023[Ho][bey]2[FSR]1,1.25252,3.53205,5.61617,4384.24,0.5051,0.403268,2937.888
1060,2023[Ho][nan]3[FSR]1,1.4019,3.60083,5.39417,4239.17,0.46808,0.333891,2511.512
1061,2023[In][neb]3[FSR]1,0.714631,6.7826,8.43343,4478,0.70186,0.982129,3101.824
1062,2023[In][neb]3[FSR]2,0.737421,7.088,9.84935,4653.62,0.68626,0.930621,3330.288
1063,2023[In][neb]3[FSR]3,0.745389,6.99464,9.71655,4667.9,0.67784,0.909377,3330.288
1064,2023[In][neb]3[FSR]4,0.734468,7.04302,9.80699,4698.9,0.68678,0.935071,3330.288
1065,2023[La][pts]3[FSR]1,1.31181,5.9405,7.39016,3210.46,0.56438,0.430229,942.258
1066,2023[Mg][nan]2[FSR]1,1.09854,3.26446,4.06355,5116.44,0.5024,0.457333,669.126
1067,2023[Mn][nan]3[FSR]1,1.15213,4.37008,5.00207,3997.56,0.54558,0.47354,1662.732
1068,2023[Ni][dia]3[FSR]1,1.26015,3.7032,4.96892,4353.45,0.50138,0.397873,665.858
1069,2023[Ni][sql]2[FSR]1,1.38488,3.48764,4.20008,4326.79,0.44442,0.320909,1436.088
1070,2023[Sc][bpq]3[FSR]1,0.951349,5.34971,5.81948,4634.01,0.5827,0.612498,1124.972
1071,2023[Sc][bpq]3[FSR]2,0.933059,5.46835,5.71201,4677.18,0.58966,0.631964,1124.972
1072,2023[Sc][nan]3[FSR]1,1.24223,2.84087,3.68909,4088.02,0.49964,0.402212,984.696
1073,2023[Sc][nan]3[FSR]10,1.24359,2.8413,3.69075,4085.39,0.49812,0.400551,984.696
1074,2023[Sc][nan]3[FSR]11,1.2451,2.86039,3.67957,4077.42,0.49842,0.400307,984.696
1075,2023[Sc][nan]3[FSR]12,1.24458,2.83821,3.68508,4081.26,0.49932,0.401196,984.696
1076,2023[Sc][nan]3[FSR]13,1.24544,2.85339,3.69099,4075.91,0.49832,0.400117,984.696
1077,2023[Sc][nan]3[FSR]2,1.24405,2.85238,3.68505,4082.76,0.49956,0.401561,984.696
1078,2023[Sc][nan]3[FSR]3,1.24179,2.84027,3.69657,4090.43,0.4997,0.402403,984.696
1079,2023[Sc][nan]3[FSR]4,1.24158,2.84095,3.69677,4089.84,0.4999,0.402633,984.696
1080,2023[Sc][nan]3[FSR]5,1.24421,2.85713,3.68528,4080.79,0.49936,0.401349,984.696
1081,2023[Sc][nan]3[FSR]6,1.24511,2.86917,3.68742,4074.89,0.49964,0.401282,984.696
1082,2023[Sc][nan]3[FSR]7,1.24332,2.86683,3.69089,4086.19,0.4994,0.401667,984.696
1083,2023[Sc][nan]3[FSR]8,1.24295,2.85364,3.69083,4086.52,0.49982,0.402125,984.696
1084,2023[Sc][nan]3[FSR]9,1.24491,2.82312,3.68045,4084.12,0.4992,0.400991,984.696
1085,2023[Sm][nan]2[FSR]1,1.36206,3.60015,5.11553,4376.87,0.46898,0.344315,2459.648
1086,2023[Tb][bey]2[FSR]1,1.23713,3.52686,5.61634,4442.99,0.50542,0.408541,2913.868
1087,2023[Tb][nan]3[FSR]1,1.38516,3.6226,5.14516,4304.02,0.46764,0.337608,2487.492
1088,2023[Th][nan]3[FSR]1,1.40761,4.33411,4.98521,3330.85,0.5519,0.392084,968.76
1089,2023[TiCu][nan]3[FSR]1,1.11021,4.91034,5.85613,4606.39,0.56164,0.505886,5488.256
1090,2023[TiCu][nan]3[FSR]2,1.07809,5.24034,6.06478,4708.43,0.57224,0.530788,2744.128
1091,2023[U][hcb]2[FSR]1,1.28961,4.49286,6.39074,3805.36,0.5662,0.439046,8078.996
1092,2023[U][nan]2[FSR]1,1.11106,5.28199,7.04211,3471.4,0.64334,0.579031,4340.388
1093,2023[V][sea]3[FSR]1,1.02943,5.01639,5.91852,4073.16,0.58436,0.567652,1376.784
1094,2023[Zn][eta]3[FSR]1,1.09314,5.77728,7.37769,4241.43,0.61726,0.564667,7716.648
1095,2023[Zn][eta]3[FSR]2,1.07529,5.95423,7.51287,4246.86,0.62332,0.579674,7716.648
1096,2023[Zn][kgd]2[FSR]2,1.67217,3.3827,4.08539,3891.06,0.4137,0.247404,958.046
1097,2023[Zn][nan]3[FSR]10,1.40463,3.41668,5.99546,4162.84,0.49168,0.350043,2861.812
1098,2023[Zn][nan]3[FSR]11,1.52665,2.61709,4.90141,4428.66,0.39776,0.260545,3365.536
1099,2023[Zn][nan]3[FSR]12,1.51073,2.30931,4.46718,4461.98,0.41584,0.275257,2909.34
1100,2023[Zn][nan]3[FSR]13,1.65953,6.85005,7.78674,3312.77,0.51364,0.309509,1850.352
1101,2023[Zn][nan]3[FSR]14,1.43928,7.2751,8.20323,3776.01,0.5206,0.36171,1583.628
1102,2023[Zn][nan]3[FSR]15,1.4371,3.73177,4.41773,3922.62,0.50744,0.353099,1835.968
1103,2023[Zn][nan]3[FSR]16,1.85614,6.36678,7.38612,3005.18,0.50694,0.273116,2132.352
1104,2023[Zn][nan]3[FSR]17,1.1164,3.87214,6.02667,4511.75,0.54594,0.48902,7520.448
1105,2023[Zn][pcu]3[FSR]1,0.891096,6.06437,9.40709,3491.95,0.71474,0.802091,6671.408
1106,2023[ZrCu][nan]3[FSR]1,1.16986,5.15359,6.09647,4361.41,0.55788,0.476879,3109.024
1107,2023[Zr][hcp]3[FSR]1,0.647064,9.03897,15.61742,3621.87,0.7613,1.17654,7677.804
1108,2024[Cd][dia]3[FSR]1,1.20139,3.92412,5.78772,4900.08,0.48056,0.400003,1438.192
1109,2024[Cd][nan]2[FSR]1,1.34933,2.89759,4.23261,4800.3,0.45712,0.338775,10923.732
1110,2024[Cd][nan]2[FSR]2,1.37981,4.02325,5.48967,4335.61,0.45838,0.332206,4614.776
1111,2024[Cd][nan]3[FSR]2,1.57674,3.74929,5.33307,4253.94,0.40726,0.258293,3425.672
1112,2024[Cd][nan]3[FSR]3,1.32368,2.9067,4.67032,4368.53,0.4876,0.368367,1971.176
1113,2024[Cd][nan]3[FSR]4,0.896935,6.28426,10.43686,4197.85,0.6694,0.74632,7560.852
1114,2024[Cd][nan]3[FSR]5,1.15553,5.12344,7.31492,4191.38,0.57078,0.493954,2672.312
1115,2024[Cd][nan]3[FSR]6,0.85937,7.16286,9.929,4547.85,0.64838,0.754483,13277.04
1116,2024[Cd][nia]3[FSR]1,0.920364,4.97016,9.37488,3916.65,0.68064,0.739533,2321.848
1117,2024[Cd][pcu]3[FSR]1,1.27726,3.11621,5.17181,4498.73,0.48868,0.382601,4414.888
1118,2024[Cd][sql]2[FSR]1,1.31913,3.48809,4.6339,4743.01,0.46348,0.351353,1039.728
1119,2024[Co][nan]3[FSR]1,1.28979,9.22458,9.66687,3935.22,0.49286,0.382125,2201.064
1120,2024[Co][nan]3[FSR]2,0.997151,4.85825,6.22456,3877.67,0.61364,0.615393,2044.788
1121,2024[Co][pcu]3[FSR]1,1.26962,3.52253,5.1316,4662.77,0.44086,0.347238,2053.5
1122,2024[Co][pcu]3[FSR]2,1.23746,4.76425,8.84998,2777.87,0.62012,0.501125,1279.76
1123,2024[Co][sql]2[FSR]1,1.02179,3.76937,5.45999,5096.64,0.51494,0.503957,3339.34
1124,2024[Co][sql]2[FSR]2,1.06693,4.77056,5.69911,4422.17,0.55848,0.523445,834.486
1125,2024[Co][sql]2[FSR]3,1.23449,3.9773,4.47376,4882.54,0.45366,0.367489,2229.696
1126,2024[CuCe][nan]3[FSR]1,1.8116,3.25263,4.64762,2869.84,0.48434,0.267355,893.184
1127,2024[Cu][nan]3[FSR]1,1.1089,4.3151,6.64165,3952.26,0.60434,0.544989,3104.272
1128,2024[Cu][pcu]3[FSR]1,1.43071,2.66571,3.65033,4443.13,0.41662,0.291198,2702.736
1129,2024[Cu][pcu]3[FSR]2,1.42371,2.33203,4.03129,4415.66,0.41476,0.291323,5405.472
1130,2024[Cu][sql]2[FSR]1,1.2818,3.18367,4.67375,4618.58,0.45744,0.356873,1535.4
1131,2024[Cu][srs]3[FSR]2,1.29449,4.50637,5.05871,4709.75,0.45366,0.350456,1883.728
1132,2024[Cu][tfz]3[FSR]1,1.65828,7.89447,8.13006,3047.14,0.4564,0.275224,1317.834
1133,2024[Eu][nan]2[FSR]1,1.23309,3.80031,5.1316,4621.75,0.47482,0.385066,3364.848
1134,2024[Eu][nan]3[FSR]1,1.93704,2.2203,4.96239,3187.81,0.35948,0.185582,1026.404
1135,2024[Eu][nan]3[FSR]2,1.32557,3.50103,4.9204,3790.45,0.52206,0.393838,2249.288
1136,2024[Eu][sql]2[FSR]1,1.56281,5.74843,7.1422,3275.69,0.5119,0.327551,1672.59
1137,2024[Fe][bpq]3[FSR]1,1.75621,3.63914,3.7988,4009.86,0.30626,0.174387,944.316
1138,2024[Hf][pcu]3[FSR]1,1.28757,5.82912,6.72699,3219.22,0.5786,0.449375,3096.804
1139,2024[La][nan]3[FSR]1,1.26253,3.62659,5.02884,4004.26,0.525,0.415831,2197.052
1140,2024[La][sql]2[FSR]1,1.38108,4.19471,5.47929,4577.24,0.44994,0.325789,1296.76
1141,2024[Mn][pcu]3[FSR]1,1.05845,5.25242,6.88278,4325.08,0.5486,0.518303,3522.376
1142,2024[Mn][pts]3[FSR]1,1.19889,3.81211,4.62639,4556.21,0.46476,0.38766,2109.592
1143,2024[Nd][sql]2[FSR]1,1.50737,5.78317,7.2121,3405.89,0.51914,0.344402,1064.734
1144,2024[Ni][etb]3[FSR]1,1.08102,3.78027,7.08121,5201.65,0.5126,0.474183,3433.194
1145,2024[Ni][fes]2[FSR]2,1.26326,4.10654,5.38432,4686.03,0.4576,0.362236,1864.316
1146,2024[Ni][nan]3[FSR]1,1.03017,4.1431,6.90574,4692.93,0.56212,0.545656,3652.412
1147,2024[Ni][nan]3[FSR]2,0.936519,4.98863,9.13946,4551.24,0.61256,0.654082,1611.363
1148,2024[Ni][sql]2[FSR]1,0.886769,4.07252,6.47966,4839.28,0.61874,0.697746,1887.996
1149,2024[Ni][sql]2[FSR]2,1.32559,2.34605,3.40263,4540.69,0.42172,0.318138,943.998
1150,2024[Ni][sql]2[FSR]3,1.07192,4.71881,5.72823,4530,0.56402,0.526176,834.006
1151,2024[Ni][sql]2[FSR]4,1.29964,3.73537,4.8104,4540.89,0.4431,0.340941,353
1152,2024[Pr][sql]2[FSR]1,1.48812,5.80075,7.21475,3449.01,0.5187,0.348561,1064.734
1153,2024[Sm][sql]2[FSR]1,1.54337,5.78192,7.19965,3371.33,0.50782,0.329034,1064.734
1154,2024[Tb][nan]3[FSR]1,1.34269,3.53289,4.92627,3713.8,0.52082,0.387892,2277.132
1155,2024[Tb][sql]2[FSR]1,1.60953,5.68466,6.89087,3173.55,0.5086,0.315993,1700.434
1156,2024[Tb][tfz]3[FSR]1,1.01079,8.8743,9.7381,2787.98,0.70794,0.700382,4693.076
1157,2024[Zn][bnn]3[FSR]1,1.32296,3.07198,4.63543,4357.98,0.45846,0.346542,765.36
1158,2024[Zn][crb]3[FSR]1,0.935738,5.03119,6.22847,4566.21,0.65682,0.701928,3192.352
1159,2024[Zn][crb]3[FSR]10,0.935738,5.03152,6.23956,4566.74,0.6567,0.701799,3192.352
1160,2024[Zn][crb]3[FSR]11,0.935738,5.01908,6.21809,4582.85,0.6555,0.700517,3192.352
1161,2024[Zn][crb]3[FSR]12,0.935738,5.02076,6.20679,4581.77,0.65552,0.700538,3192.352
1162,2024[Zn][crb]3[FSR]13,0.935738,5.01995,6.22311,4579.31,0.65568,0.700709,3192.352
1163,2024[Zn][crb]3[FSR]14,0.935738,5.02946,6.22587,4567.9,0.65668,0.701778,3192.352
1164,2024[Zn][crb]3[FSR]15,0.935738,5.03067,6.22493,4570.37,0.65638,0.701457,3192.352
1165,2024[Zn][crb]3[FSR]16,0.935738,5.02102,6.20073,4583.4,0.65542,0.700431,3192.352
1166,2024[Zn][crb]3[FSR]2,0.935738,5.0331,6.09129,4565.76,0.65616,0.701222,3192.352
1167,2024[Zn][crb]3[FSR]3,0.935738,5.02281,6.2026,4583.6,0.65538,0.700389,3192.352
1168,2024[Zn][crb]3[FSR]4,0.935738,5.08238,6.35017,4441.57,0.6645,0.710135,3192.352
1169,2024[Zn][crb]3[FSR]5,0.935738,5.04233,6.08912,4562.91,0.65634,0.701415,3192.352
1170,2024[Zn][crb]3[FSR]6,0.935738,5.01986,6.20574,4581.89,0.65548,0.700496,3192.352
1171,2024[Zn][crb]3[FSR]7,0.935738,5.03032,6.21871,4572.07,0.65628,0.70135,3192.352
1172,2024[Zn][crb]3[FSR]8,0.935738,5.07871,6.37155,4452.31,0.66402,0.709622,3192.352
1173,2024[Zn][crb]3[FSR]9,0.935738,5.0342,6.24345,4564.02,0.65678,0.701885,3192.352
1174,2024[Zn][fsc]3[FSR]1,0.819168,4.58114,6.73275,4412.95,0.66038,0.80616,2478.328
1175,2024[Zn][hex]3[FSR]1,0.944033,4.32408,6.7635,4409.1,0.61876,0.655443,4297.768
1176,2024[Zn][nan]2[FSR]1,1.05729,4.80121,6.33977,4454.35,0.56234,0.531867,2434.302
1177,2024[Zn][nan]3[FSR]1,1.27551,3.69724,5.21591,4069.76,0.54344,0.426056,1075.065
1178,2024[Zn][nan]3[FSR]2,1.27926,3.68652,5.1788,4081.83,0.54384,0.425122,1075.065
1179,2024[Zn][nia]3[FSR]1,0.932478,4.38542,8.54294,4100.74,0.64152,0.687973,2039.644
1180,2024[Zn][pcu]3[FSR]1,1.20753,2.78743,5.66731,4789.25,0.47828,0.396081,4038.616
1181,2024[Zn][pcu]3[FSR]2,1.25743,4.86643,10.28808,3129.34,0.65188,0.518425,1347.264
1182,2024[Zn][pcu]3[FSR]3,0.535109,8.91571,13.10273,4571.69,0.78862,1.47376,6288.448
1183,2024[Zn][pcu]3[FSR]4,0.648133,9.45871,14.54859,4027.44,0.76164,1.17513,12506.322
1184,2024[Zn][pcu]3[FSR]5,1.21926,4.69219,8.10628,4099.78,0.54112,0.44381,8164.216
1185,2024[Zn][scn]3[FSR]1,1.04474,4.84141,6.79594,4018.49,0.61846,0.591977,1579.8
1186,2024[Zn][sql]2[FSR]1,1.26246,3.75144,4.5346,4815.34,0.46174,0.365745,2407.84
1187,2024[Zn][sql]2[FSR]2,1.32669,4.05284,4.80763,4607.92,0.4533,0.341678,2471.836
1188,2024[Zn][sql]2[FSR]3,1.24597,3.9287,4.46768,5018.37,0.4553,0.365419,2255.484
1189,2024[Zn][sra]3[FSR]1,1.00542,4.83588,7.28441,5076.51,0.55902,0.556007,4103
1190,2024[Zn][srs]3[FSR]1,1.49702,3.20073,3.6604,4298.83,0.46512,0.310697,974.124
1191,2024[Zn][srs]3[FSR]2,1.50301,3.18435,3.56486,4261.77,0.45786,0.30463,974.124
1192,2024[Zn][ths]3[FSR]1,1.23899,3.55129,4.49807,4763.15,0.48286,0.389721,906.406
